product,regime,tier,spread_target,estimator,n_events,r2_insample,r2_cv,rmse_bbl,hit_rate,hit_sig,n_sig,coef_intercept,coef_surprise_z,coef_cushing_stocks_chg_z,coef_gasoline_stocks_chg_z,coef_distillate_stocks_chg_z,coef_crude_prod_chg_z,coef_crude_net_exports_z,coef_crude_stocks_5yr_dev_z,coef_cushing_stocks_5yr_dev_z,coef_cftc_net_mm_zscore,coef_cftc_mm_net_chg_z,coef_td3c_z52,coef_td3c_wow_ws_z,coef_bdi_z52,coef_dxy_z,coef_dxy_4wk_chg_z,coef_sofr_z,coef_opec_prod_z,coef_rig_chg_wow_z,coef_refinery_util_dev,coef_hdd_dev_5yr_z,coef_cdd_us_ne,coef_gasoil_crack_dev_z,coef_sin_ann,coef_cos_ann,coef_driving_season,coef_heating_season,coef_turnaround_season,coef_sx_cushing,coef_sx_td3c,coef_sx_cftc,coef_sx_5yr_dev,coef_sx_util
LCO,ALL_REGIMES,sfm_t1_eia_only,fly136,OLS,206,0.0407,0.036,0.3522,0.568,0.5714,189,0.0667479453522661,-0.0639611846231385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,sfm_t2_eia_full,m1m2,OLS,206,,,,,,189,0.0788899714218423,-0.0643250125488668,,,,,-0.00124010810181844,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,sfm_t2_eia_full,m2m3,OLS,206,,,,,,189,0.0320363287192722,-0.0181090788479644,,,,,-0.000258383199186666,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,sfm_t2_eia_full,m1m6,OLS,206,,,,,,189,0.154997495029812,-0.098899388561091,,,,,-0.00790675488619902,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,sfm_t2_eia_full,fly123,OLS,206,,,,,,189,0.0468536427025701,-0.0462159337009024,,,,,-0.000981724902631768,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,sfm_t2_eia_full,fly136,OLS,206,,,,,,189,0.066855105252417,-0.0659687942325714,,,,,0.00490977228418881,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,ALL_REGIMES,sfm_t3_structural_only,m1m2,Lasso,206,0.2228,0.0613,0.3049,0.6117,0.6117,206,0.0904520820737065,,,,,,,-0.00602994984299136,0,0.011638851485156,0,0.0140586541594836,0.0406871907520994,0,0.0971179011523284,0.0647786190346939,-0.0895034766384213,0.00601386762335466,0,0,0.0227634959192237,-0.00326162815408591,0.0164720313273848,0,0.169925481222351,0.226198432170841,-0.159317424406433,-0.0491048118553619,,,,,
LCO,ALL_REGIMES,sfm_t3_structural_only,m2m3,Lasso,206,0.0883,-0.0078,0.172,0.6165,0.6165,206,0.0733645835500563,,,,,,,0,0,0,0,0,0.0215529846113371,0,0,0.0167092190812375,0,0.00680533143461626,0,0,0,-0.0022244782191182,0.015189079900798,0,0,0,-0.0433114367114793,-0.0438229481857953,,,,,
LCO,ALL_REGIMES,sfm_t3_structural_only,m1m6,Lasso,206,0.1192,0.0174,0.7026,0.6117,0.6117,206,0.227420282918622,,,,,,,0,0,0,0,0,0.0975433258090985,0,0,0.119636118995196,0,0.0269105489508079,0,0,0,0,0.0662206465420003,0,0,0.0479093700638822,-0.093994399015987,-0.158140791240942,,,,,
LCO,ALL_REGIMES,sfm_t3_structural_only,fly123,Lasso,206,0.0719,0.0201,0.2944,0.5097,0.5097,206,0.0233778646064398,,,,,,,0,0,0,0,0,0,0,0,0.0311017323714118,-0.000264923415562479,0,0,0,0.0175500397993705,0,0.00278860821949181,-0.00660967490143296,0,0.0533119206763647,0,0,,,,,
LCO,ALL_REGIMES,sfm_t3_structural_only,fly136,Lasso,206,0.1636,0.0271,0.3288,0.5777,0.5777,206,0.00237470195907186,,,,,,,-0.000461576901376028,0,0,0,0,0.00720984490980847,0,0.0930139221054432,0.0228801241454314,-0.0996927654222655,0.0114296951836034,0,0,0.0377516327852977,-0.0033314002966777,0.00136809442156377,-0.00471865242184787,0.0881465051117537,0.22930591796559,-0.0501045263160413,0,,,,,
LCO,ALL_REGIMES,sfm_t4_combined,m1m2,Lasso,206,0.2144,0.0361,0.3065,0.5971,0.5979,189,0.0709267236562716,0,0,0,0,0,0,0,0,0.0045118212179613,0,0.00225244068917673,0.0362402767373715,0,0.0802810339520234,0.062430862976195,-0.070390765804536,0.00640480012598167,0,0,0.0217294782692508,-0.00249593753634829,0.0178859351302344,0,0.125801118657333,0.199606530101521,-0.11166813688694,-0.045109310316384,0,0.00951687808061892,0.00504440584409371,0,0
LCO,ALL_REGIMES,sfm_t4_combined,m2m3,Lasso,206,0,-0.0248,0.1801,0.6311,0.6349,189,0.0319509924370688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCO,ALL_REGIMES,sfm_t4_combined,m1m6,Lasso,206,0.1049,0.0057,0.7083,0.6165,0.6296,189,0.165045097978844,0,0,0,0,0,0,0,0,0,0,0,0.0705257621239885,0,0,0.0990826058181094,0,0.0099430490886857,0,0,0,0,0.0521302857257721,0,0,0.082682446984508,-0.0271116617646342,-0.110472609465754,0,0,0.0105917745189115,0,0
LCO,ALL_REGIMES,sfm_t4_combined,fly123,Lasso,206,0.1001,0.0124,0.2899,0.4951,0.5132,189,0.0171975696734719,-0.00148711641532084,0,0,0,0,0,0,0,0,0,0,0,0,0.0204983309531654,0.0327033634639309,-0.0201290185094778,0,0,0,0.024552361008976,0,0.00318238714748493,-0.00968303702853642,0,0.0663668425161623,0,0,0,0,0.00224530812179678,0,0
LCO,ALL_REGIMES,sfm_t4_combined,fly136,Lasso,206,0.1272,0.0125,0.3359,0.5777,0.582,189,0.0178338873312907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580552673118094,0.014712014236684,-0.0567868507620651,0.00209673037964469,0,0,0.0318824164960142,0,0.00372562876183365,-0.0115232492237855,0,0.113239048172009,0,0,0,0,0.0117892019894977,0,0
HO,Warm-Up,sfm_t1_eia_only,m1m2,OLS,51,0.0293,0.0095,1.0425,0.5098,0.5,48,-0.240113362063778,-0.185825359818251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t1_eia_only,m2m3,OLS,51,0.0599,0.0407,0.8563,0.4314,0.4375,48,0.194408530335649,0.221893130196672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t1_eia_only,m1m6,OLS,51,0.0349,0.0152,2.1375,0.451,0.4583,48,-0.606069685215012,-0.417242157044614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t1_eia_only,fly123,OLS,51,0.0729,0.054,1.416,0.5294,0.5,48,-0.434521892399427,-0.407718490014923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t1_eia_only,fly136,OLS,51,0.0809,0.0622,1.6064,0.5882,0.6042,48,0.514660021758754,0.489377697801456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t2_eia_full,m1m2,Lasso,51,0,-0.1326,1.0581,0.5294,0.5208,48,-0.149433374925729,-1.20601615256174e-16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t2_eia_full,m2m3,Lasso,51,0,-0.028,0.8831,0.5098,0.5208,48,0.0861280124777229,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t2_eia_full,m1m6,Lasso,51,0,-0.0566,2.1758,0.4314,0.4375,48,-0.402461773618538,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t2_eia_full,fly123,Lasso,51,0,-0.0516,1.4706,0.6078,0.5833,48,-0.235561387403452,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t2_eia_full,fly136,Lasso,51,0,-0.0175,1.6756,0.5098,0.5208,48,0.275851048722526,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Warm-Up,sfm_t3_structural_only,m1m2,Lasso,51,0.6863,0.1929,0.5927,0.6078,0.6078,51,-48.8084590904897,,,,,,,0.247344922528704,0,0.775084393455941,0,0,0,0,-0.25912016555637,0.319273211559755,-32.4776294801846,-0.0285012179226543,0,0,0.0260423396770387,0.0113816163405837,2.42820589289936,-0.503654844715727,1.16220084408781,-0.384021988287145,-1.7980458771587,-0.826794737549089,,,,,
HO,Warm-Up,sfm_t3_structural_only,m2m3,Lasso,51,0.0886,-0.0712,0.8431,0.549,0.549,51,-4.71078973418576,,,,,,,0.105364303873998,0,0,0,0,0,0,0,0,-3.09573330609856,0,0,0,0,0,0,0,0,0,0,0,,,,,
HO,Warm-Up,sfm_t3_structural_only,m1m6,Lasso,51,0.603,-0.3639,1.371,0.5686,0.5686,51,-76.8599227819032,,,,,,,2.51632940785059,-2.5143015032225,1.94866319131041,0,0,0,0,-1.11972530591672,0.464225936284934,-51.8804314364258,0.551195193179672,0,0,0.141468778797363,0.0334085881494281,3.85378078953738,-0.933845924978347,2.96252957517791,-0.686585810740049,-4.80744023658398,-1.80850060459794,,,,,
HO,Warm-Up,sfm_t3_structural_only,fly123,Lasso,51,0,-0.1018,1.4706,0.6078,0.6078,51,-0.235561387403452,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76167783354765e-17,0,0,0,0,0,,,,,
HO,Warm-Up,sfm_t3_structural_only,fly136,Lasso,51,0,-0.0355,1.6756,0.5098,0.5098,51,0.275851048722526,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
HO,Warm-Up,sfm_t4_combined,m1m2,Lasso,51,0.7649,0.1521,0.5131,0.549,0.5208,48,-51.8115207653483,-0.690607108044285,0,0,0,0,-0.107946585636987,0.70138542384811,0,2.18684789740315,0,0,0,0,0,0.29059883622208,-34.1529130972223,0.0956602199364568,0,0,-0.0533953971943326,0.00866208704661771,2.61962035007835,-0.453916338237884,0.846292616079803,-0.980731174677506,-1.94289460099526,-0.556914508770463,0,0,1.64583843517823,-0.112521237428151,0
HO,Warm-Up,sfm_t4_combined,m2m3,Lasso,51,0,-0.0306,0.8831,0.5098,0.5208,48,0.0861280124777229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Warm-Up,sfm_t4_combined,m1m6,Lasso,51,0,-0.0665,2.1758,0.4314,0.4375,48,-0.402461773618538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Warm-Up,sfm_t4_combined,fly123,Lasso,51,0,-0.1046,1.4706,0.6078,0.5833,48,-0.235561387403452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HO,Warm-Up,sfm_t4_combined,fly136,Lasso,51,0,-0.0809,1.6756,0.5098,0.5208,48,0.275851048722526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10563171224444e-16,0
HO,Deep-Backwardation,sfm_t2_eia_full,m1m2,Ridge,17,1e-04,-0.163,7.3748,0.5294,0.5333,15,1.27013898509852,-0.00217952238036998,0,0,0,0,0.00783211051125061,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,sfm_t2_eia_full,m2m3,Ridge,17,5e-04,-0.0881,1.6686,0.6471,0.6667,15,0.29210802580233,-0.000358782955274214,0,0,0,0,0.00181584132073105,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,sfm_t2_eia_full,m1m6,Ridge,17,1e-04,-0.1388,8.7434,0.6471,0.6667,15,1.35822091734262,-0.00954238000177219,0,0,0,0,0.00512658398168879,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,sfm_t2_eia_full,fly123,Ridge,17,1e-04,-0.1677,6.9926,0.5294,0.5333,15,0.976910186371756,0.00110818893793001,0,0,0,0,-0.00739465945095057,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,sfm_t2_eia_full,fly136,Ridge,17,0.003,-0.069,7.6701,0.5294,0.5333,15,1.79398066129008,0.0148884767339354,0,0,0,0,0.101748006618741,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Deep-Backwardation,sfm_t3_structural_only,m1m2,Ridge,17,0.2752,-0.0691,6.2788,0.5882,0.5882,17,0.781123252526923,,,,,,,0.060098817985381,0.222861626329824,-0.259139705684119,0,-0.030797070676005,-0.0206382865328954,0,-0.260231913870195,0.115931840977285,-0.159340951719986,-0.0764203998640364,0,0,0.295572581917663,-0.0116011479140977,0.461803818222404,0.276041682440265,0.0369803763084371,-0.679399289015822,-0.15431565706636,2.61311608578899,,,,,
HO,Deep-Backwardation,sfm_t3_structural_only,m2m3,Ridge,17,0.0053,-0.1183,1.6646,0.6471,0.6471,17,0.298240510521001,,,,,,,-0.00041155210796899,-0.000782138816069863,0.00574370455240936,0,-0.000741889758876914,-0.00328627300244944,0,-0.00321824366442613,-0.00100610300510321,0.00178879308973808,-0.00019420970026761,0,0,0.000609149348624157,0.0002969176690505,-2.50984137111554e-05,-0.00069317075236133,-0.00144004456496294,-0.000589161951400542,-0.00142557696159775,0.00565691586221753,,,,,
HO,Deep-Backwardation,sfm_t3_structural_only,m1m6,Ridge,17,0.1844,-0.0379,7.8968,0.6471,0.6471,17,1.02174209431447,,,,,,,-0.00634582482185394,0.0928714071280919,-0.185418681881868,0,-0.0345538702578553,-0.0146523768898134,0,-0.244874403196307,0.0777457710982174,-0.124736976372424,-0.0921949268997404,0,0,0.225615163003383,-0.00601344794927302,0.375560921551472,0.216036125162769,-0.00450244186111109,-0.566151281208547,-0.158010915532823,2.25476884675923,,,,,
HO,Deep-Backwardation,sfm_t3_structural_only,fly123,Ridge,17,0.0045,-0.0754,6.9772,0.5294,0.5294,17,0.968451398591736,,,,,,,0.00109862935328875,0.00354854812895292,-0.00598478935071407,0,4.21205253797843e-05,0.0015332993011955,0,-0.00216122995103387,0.00199157394104118,-0.00301698603779761,-0.000786177585851905,0,0,0.0040759171263253,-0.000323998545066427,0.00610151190322612,0.00398829457816971,0.00138909830288247,-0.00830484695010343,-0.00101350448737713,0.0296512018675394,,,,,
HO,Deep-Backwardation,sfm_t3_structural_only,fly136,Ridge,17,0.0033,-0.1134,7.669,0.5294,0.5294,17,1.75733662147743,,,,,,,0.00166972820725973,0.00414241014219645,0.000500633325918971,0,-0.000587098187956096,-0.00215599778568922,0,-0.00522758922585948,0.000997586085828236,-0.000855509813285857,-0.000301595603277372,0,0,0.00507490631373362,-3.54174735726811e-05,0.00583410185201397,0.00305313164438621,0.000406933834059829,-0.00857190661523015,-0.00179936080812062,0.0325820186211426,,,,,
HO,Deep-Backwardation,sfm_t4_combined,m1m2,Ridge,17,0.0039,-0.1482,7.3605,0.5294,0.5333,15,1.26435670412161,-6.23166687916305e-05,0,0,0,0,0.000240157596573272,0.000919013040002678,0.00318144462522467,-0.00366654444042301,0,-0.000244114158679504,0.000240764354280391,0,-0.0033607752049774,0.00156754566998124,-0.00227397095556381,-0.000847506118190464,0,0,0.00423464571895609,-0.000203818216708898,0.00598013324232205,0.00364832156194675,0.000809014286579312,-0.00837636226033469,-0.00154400092662043,0.0312761797800533,0,-0.00051702091388496,0.000446736003314198,-0.00324129897338232,0
HO,Deep-Backwardation,sfm_t4_combined,m2m3,Ridge,17,0.0036,-0.0328,1.666,0.6471,0.6667,15,0.296404185251734,-0.000144068148555429,0,0,0,0,0.00074405045643835,-0.000263587821031861,-0.000496821425669117,0.00361286313418666,0,-0.0004678865235087,-0.0020705335030823,0,-0.00202740184882108,-0.000633116043864147,0.0011236053280036,-0.000126228215425125,0,0,0.000379748042754393,0.000186929916550937,-1.58935661522557e-05,-0.000433956936140202,-0.000909178554818939,-0.000364503544553721,-0.000901738681537715,0.00355170055374619,0,-9.88383752324736e-05,-0.000165575186952852,-0.000636731709760766,0
HO,Deep-Backwardation,sfm_t4_combined,m1m6,Ridge,17,0.0035,-0.1942,8.7289,0.6471,0.6667,15,1.35779663260061,-0.000549075167618463,0,0,0,0,0.000295389313344372,-7.82673456764077e-05,0.00187185154363941,-0.00351125134491883,0,-0.000519146513182464,1.57195033033107e-06,0,-0.00437116893717268,0.00145830288475591,-0.00244074075640218,-0.00161750470607603,0,0,0.00423445138112425,-0.000150360484243331,0.00660095394031023,0.00399139753684085,0.000120484646949906,-0.0093383468165053,-0.00256533458179539,0.0370836304346481,0,-0.000780051411094813,0.000880996055342051,-0.00290141628176925,0
HO,Deep-Backwardation,sfm_t4_combined,fly123,Ridge,17,0.3162,-0.0933,5.7825,0.5882,0.6,15,0.360808599294691,-0.00337823953187203,0,0,0,0,-0.00477315568721924,0.0766901005055437,0.252970755462639,-0.454556056287621,0,-0.00487811195877541,0.0915079788538243,0,-0.159553662030534,0.146593496729028,-0.217870824553055,-0.0690325495537512,0,0,0.279514983956566,-0.0214603466546723,0.468882532283945,0.294668532236378,0.0867079263755072,-0.662003445602462,-0.103421472684453,2.42299451585433,0,-0.0424219613027717,0.0472179734325472,-0.235439719524955,0
HO,Deep-Backwardation,sfm_t4_combined,fly136,Ridge,17,0.0035,-0.1501,7.6684,0.5294,0.5333,15,1.76005614287449,0.00023957287219078,0,0,0,0,0.00115803127992741,0.0016660041410942,0.00413639298422634,0.000498070610782707,0,-0.000586816756457305,-0.00215335953182499,0,-0.00522287428370419,0.000998045911469869,-0.000856825361492197,-0.000303361978288015,0,0,0.00507512928931227,-3.5393178302733e-05,0.00583430385480851,0.00305278713417239,0.000406515673676565,-0.00857118710286759,-0.00179924011901908,0.0325793633950096,0,-0.000422019603836877,-0.000166937229330159,-0.00467636042161364,0
HO,Easing-Backwardation,sfm_t1_eia_only,m1m2,OLS,35,0.0079,-0.0222,0.646,0.5714,0.5714,28,-0.00526158317484831,-0.048573321307304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t1_eia_only,m2m3,OLS,35,0.0264,-0.0031,0.5714,0.6,0.5357,28,0.0353243052721065,-0.0794428612993505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t1_eia_only,m1m6,OLS,35,0.0202,-0.0095,1.6464,0.5429,0.5357,28,-0.0285980903608025,-0.199507035755066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t1_eia_only,fly123,OLS,35,0.0024,-0.0278,0.7385,0.4857,0.4643,28,-0.0405858884469548,0.0308695399920465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t1_eia_only,fly136,OLS,35,0.0028,-0.0274,1.2618,0.4286,0.4286,28,0.0887235345553188,-0.0565253294582435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t2_eia_full,m1m2,Ridge,35,4e-04,-0.0793,0.6484,0.4857,0.5,28,-0.0218258447034927,-0.000269706873271365,0,0,0,0,-0.000796565575980442,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t2_eia_full,m2m3,Ridge,35,0.0077,-0.0764,0.5769,0.4571,0.4286,28,0.0128556747157329,-0.00996740169232956,0,0,0,0,-0.00714498994634832,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t2_eia_full,m1m6,Ridge,35,0.0042,-0.0803,1.6598,0.5714,0.6071,28,-0.0900313583140993,-0.0121584801208034,0,0,0,0,-0.0155327597616384,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t2_eia_full,fly123,Ridge,35,3e-04,-0.0356,0.7393,0.5143,0.5,28,-0.0297876551550047,0.000366039636909767,0,0,0,0,-0.00099242750429704,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t2_eia_full,fly136,Ridge,35,2e-04,-0.0342,1.2634,0.4571,0.4643,28,0.0696803345227144,-0.000583445346674294,0,0,0,0,-0.00154363747425031,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Easing-Backwardation,sfm_t3_structural_only,m1m2,Ridge,35,0.0351,-0.0926,0.637,0.5143,0.5143,35,-0.0223515438213283,,,,,,,-0.00200464865763491,8.55750102137601e-05,0.00192740949262512,0,-0.000410794993553593,-0.00448034060742237,0,-0.00542720909008299,0.000711417978983289,0.0035080059850451,-0.0137093685346693,0,0,-0.000327927591788875,0.00060549999298551,-0.00445936618431164,-0.000369058086887206,-0.00330560823712378,0.00659233890783156,-0.00685574518318184,-0.00595345362415693,,,,,
HO,Easing-Backwardation,sfm_t3_structural_only,m2m3,Ridge,35,0.4542,0.1562,0.4279,0.6857,0.6857,35,-0.0835456652588166,,,,,,,-0.0541242461153692,-0.0033421452983136,-4.3357717614972e-05,0,0.0602400069976641,-0.0143115255103297,0,-0.074173614750716,0.0983312219190483,0.125787285841267,-0.239375215593996,0,0,0.11917138561906,0.00467285179937689,0.0425762390612213,-0.137431221603828,0.0137094574750746,0.0920814481790622,0.0929912922528468,-0.0837187422577354,,,,,
HO,Easing-Backwardation,sfm_t3_structural_only,m1m6,Ridge,35,0.3618,0.0822,1.3288,0.7143,0.7143,35,-0.305640151896905,,,,,,,-0.0821502581590684,0.0193044956577449,-0.0300385862662786,0,0.0618080024263866,-0.0540351642536945,0,-0.113224964875146,0.216312668248847,0.293862915689376,-0.521856551967531,0,0,0.212886037734429,0.00390307311923921,0.0330105302962078,-0.233043616928565,-0.0402005675545197,0.239227968104823,0.0466518324625053,-0.227016766153304,,,,,
HO,Easing-Backwardation,sfm_t3_structural_only,fly123,Ridge,35,0.003,-0.0047,0.7383,0.5143,0.5143,35,-0.0292658374807877,,,,,,,2.85329862854439e-05,-3.4704688919093e-05,0.000314592176570179,0,-0.000163751043422155,-8.58542655371188e-05,0,-0.000732819626726593,-0.000483494738310059,-1.60877537126461e-05,-0.000758235967619249,0,0,-0.000668275233734386,3.61455433728991e-05,-0.00097962171140245,0.000716755876846827,-0.000223960670554458,0.000109375624595955,-0.000962672528562705,-8.8485243856168e-05,,,,,
HO,Easing-Backwardation,sfm_t3_structural_only,fly136,Ridge,35,0.0419,-0.0999,1.2368,0.5143,0.5143,35,0.0816839197857585,,,,,,,-0.00428118470627207,-0.00135545686867377,0.00908004655198199,0,8.73926723118363e-05,-0.0111203029784488,0,-0.0213683063382327,-0.0061012549847959,0.000390471704005671,-0.0342221175924557,0,0,-0.00712914716583798,0.00242421461607563,-0.0167876640463934,0.00463306518251413,-0.00706279965741257,0.0137289540592411,-0.022101559931689,-0.0131906477689324,,,,,
HO,Easing-Backwardation,sfm_t4_combined,m1m2,Ridge,35,0.006,-0.096,0.6466,0.4857,0.5,28,-0.0221001023025351,-0.000117567998882814,0,0,0,0,-0.000354624828646411,-0.0003472100594563,3.75418748840746e-06,0.000313737700032687,0,-6.68823517057583e-05,-0.000741885480938882,0,-0.000865697390957471,0.000119363630014584,0.000575881557666098,-0.00219448945509066,0,0,-4.78384221174212e-05,9.83948573322308e-05,-0.000702711510556602,-5.85981099154466e-05,-0.000556531356422889,0.00108607490054734,-0.00112478981633332,-0.000960058358248769,0,-6.16021831083943e-05,-1.54053670776139e-05,0.000151694982402929,0
HO,Easing-Backwardation,sfm_t4_combined,m2m3,Ridge,35,0.2829,0.0397,0.4904,0.6571,0.6071,28,-0.0371655892584476,-0.00655441145358553,0,0,0,0,-0.00845597253558266,-0.021455340260715,0.00236370370816142,-0.00151174890685123,0,0.0134707958785952,-0.0328859532055233,0,-0.0156610422303824,0.0467904791393038,0.0534331746468851,-0.105359519292912,0,0,0.0497091203088367,0.00313307025100151,0.0205647691589314,-0.059562744226136,-0.00832303171491751,0.0537562152126979,0.0145970252815012,-0.0510726598353782,0,0.010715540549127,-0.0126074380062942,0.0203983333324376,0
HO,Easing-Backwardation,sfm_t4_combined,m1m6,Ridge,35,0.2895,0.0142,1.402,0.6571,0.6429,28,-0.240625371818323,-0.01155171633469,0,0,0,0,-0.04718150666823,-0.0523167079804839,0.0197187330642745,-0.0144835851961781,0,0.0234468613390333,-0.082771684129454,0,-0.0511358910886404,0.148493610888546,0.196739215394054,-0.353653634294714,0,0,0.139170169425005,0.0048609534543575,0.022086014695421,-0.15518267038319,-0.042834749542448,0.174742828775523,0.00690401744810728,-0.164125370162076,0,0.0177968923553455,-0.0262141530999066,0.0457746844865233,0
HO,Easing-Backwardation,sfm_t4_combined,fly123,Ridge,35,0.0029,-0.1271,0.7384,0.5143,0.5,28,-0.0293426855295257,6.99510076752501e-05,0,0,0,0,-0.000188788796451388,2.53785753062919e-05,-3.17886944504255e-05,0.000286800731879907,0,-0.000148903752240156,-7.82782016958509e-05,0,-0.000668325960619915,-0.000440910111626164,-1.46185566606053e-05,-0.000690801750306606,0,0,-0.000608603580185967,3.29792047267235e-05,-0.000892718656794044,0.00065319648146389,-0.000204898996062232,0.000100557758874282,-0.000878384131859898,-8.05750148007503e-05,0,-0.000130472732125013,5.5723851081431e-06,-0.000191203877330038,0
HO,Easing-Backwardation,sfm_t4_combined,fly136,Ridge,35,0.0039,-0.1404,1.2611,0.4571,0.4643,28,0.070128732170642,-0.000159030659278196,0,0,0,0,-0.000429919566752086,-0.000490618640438159,-0.00016761180097454,0.000794306329015635,0,1.39654676191639e-05,-0.00102033910584299,0,-0.0018512711063641,-0.000500722322203529,0.000122332541704384,-0.0029470543216291,0,0,-0.000590190551114804,0.000211510315863361,-0.00140551003194668,0.000412784053077546,-0.00073044164754444,0.0013170526640728,-0.00202368013056819,-0.00115839570982098,0,6.09049833009651e-06,-0.000143814264673959,0.000138668709569914,0
HO,Stable-Elevated,sfm_t1_eia_only,m1m2,OLS,73,0.0271,0.0134,0.6927,0.5753,0.5857,70,-0.0120659690360051,-0.107496229149345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t1_eia_only,m2m3,OLS,73,0.0381,0.0245,0.3844,0.589,0.6,70,0.0946421368996568,-0.071143960185686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t1_eia_only,m1m6,OLS,73,0.0203,0.0065,1.5381,0.5342,0.5429,70,0.11071553309678,-0.205700909678221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t1_eia_only,fly123,OLS,73,0.0043,-0.0097,0.5963,0.5479,0.5571,70,-0.106708105935662,-0.0363522689636589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t1_eia_only,fly136,OLS,73,0.0343,0.0207,0.8645,0.5753,0.5857,70,0.0544368026305236,-0.15157946899184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t2_eia_full,m1m2,OLS,73,,,,,,70,-0.0567898328190953,-0.182182944609955,,,,,0.178189364128643,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t2_eia_full,m2m3,OLS,73,,,,,,70,0.0761408715046703,-0.102040189342413,,,,,0.0737129674729574,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,Stable-Elevated,sfm_t2_eia_full,m1m6,OLS,73,,,,,,70,-0.0172543227069604,-0.419404454038872,,,,,0.509859061906995,,,,,,,,,,,,,,,,,,,,,,,,,,
