date,M1M2,regime_label,level_z_126,signal,fwd10,fwd21
2025-09-20,0.00210714285714309,Stable-Elevated,-0.296991446506574,FLAT,0.00845952380952351,0.00135952380952408
2025-09-22,0.00629999999999953,Stable-Elevated,-0.166583985077005,FLAT,0.00088333333333379,-0.00512666666666606
2025-09-23,0.00705000000000045,Stable-Elevated,-0.1446595286751,FLAT,-0.00226666666666731,-0.00852500000000057
2025-09-24,0.00786666666666669,Stable-Elevated,-0.118416938502681,FLAT,-0.0016130952380955,-0.0104866666666665
2025-09-25,0.0119499999999997,Stable-Elevated,0.00745333805632947,FLAT,0.0014666666666665,-0.00289999999999948
2025-09-26,0.0129599999999996,Stable-Elevated,0.034517812649841,FLAT,-0.00641250000000012,0.0001733333333336
2025-09-27,0.0183333333333331,Stable-Elevated,0.198562656081057,FLAT,-0.0101333333333331,-0.0065333333333331
2025-09-29,0.00775000000000015,Stable-Elevated,-0.144730230236903,FLAT,-0.00143571428571488,0.00235999999999995
2025-09-30,0.00570000000000004,Stable-Elevated,-0.215709621334936,FLAT,0.00087500000000018,0.0042944444444446
2025-10-01,0.0201500000000001,Stable-Elevated,0.240818351226133,FLAT,-0.0149071428571426,-0.0434166666666664
2025-10-02,0.0131571428571422,Stable-Elevated,0.0107351416667002,FLAT,-0.0110499999999991,0.000242857142858101
2025-10-03,0.0120849999999999,Stable-Elevated,-0.0295915803781103,FLAT,-0.00578500000000037,-0.0015183333333333
2025-10-04,0.0264249999999997,Stable-Elevated,0.419212413936238,FLAT,-0.0193749999999992,-0.0192416666666664
2025-10-06,0.00965000000000016,Stable-Elevated,-0.124116848847056,FLAT,-0.00178333333333347,-0.00486666666666702
2025-10-07,0.0151500000000002,Stable-Elevated,0.0439903730866381,FLAT,-0.0032000000000005,-0.00889642857142901
2025-10-08,0.0172809523809527,Stable-Elevated,0.100493387598337,FLAT,-0.0043209523809531,-0.0038642857142865
2025-10-09,0.0189833333333329,Stable-Elevated,0.149231728904204,FLAT,-0.0006499999999998,-0.0124358333333334
2025-10-10,0.0186999999999999,Stable-Elevated,0.13323949853946,FLAT,-0.0109499999999998,-0.0104999999999999
2025-10-11,0.0306333333333337,Stable-Elevated,0.505987619606935,FLAT,-0.0249333333333337,-0.0243190476190484
2025-10-13,0.0263000000000004,Stable-Elevated,0.36746591823019,FLAT,-0.0061500000000003,-0.0197250000000002
2025-10-14,0.0215999999999998,Stable-Elevated,0.211873790373978,FLAT,-0.0084428571428576,-0.0163571428571423
2025-10-15,0.01695,Stable-Elevated,0.0582551929654696,FLAT,-0.0048650000000001,-0.0148428571428569
2025-10-16,0.0172500000000002,Stable-Elevated,0.0625798466853248,FLAT,0.0091749999999995,-0.0109500000000007
2025-10-17,0.0205666666666668,Stable-Elevated,0.162089456908692,FLAT,-0.0109166666666666,-0.0135166666666664
2025-10-18,0.0142250000000002,Stable-Elevated,-0.0444688222994983,FLAT,0.000925000000000001,-0.00635833333333351
2025-10-20,0.0190166666666669,Stable-Elevated,0.103439772431008,FLAT,-0.0017357142857142,-0.0070666666666672
2025-10-21,0.0202624999999999,Stable-Elevated,0.138560432181773,FLAT,-0.001279166666667,-0.0073025000000003
2025-10-22,0.0232749999999995,Stable-Elevated,0.230670675946691,FLAT,-0.0045749999999996,-0.0049416666666664
2025-10-23,0.0277733333333332,Stable-Elevated,0.370347285034019,FLAT,0.0028600000000005,-0.0200233333333331
2025-10-24,0.02454,Stable-Elevated,0.2628586490688,FLAT,0.0017600000000004,-0.01884
2025-10-25,0.0448666666666666,Stable-Elevated,0.910427720975132,FLAT,-0.0232666666666668,-0.0247166666666665
2025-10-27,0.0261090909090909,Stable-Elevated,0.306614221815051,FLAT,-0.0091590909090909,-0.0129519480519487
2025-10-28,0.0229199999999996,Stable-Elevated,0.199247262466505,FLAT,-0.0056699999999994,-0.0108349999999997
2025-10-29,0.0275833333333333,Stable-Elevated,0.345272672109031,FLAT,-0.0070166666666665,-0.0011583333333336
2025-10-30,0.0342166666666661,Stable-Elevated,0.555693941621241,FLAT,-0.0199916666666659,-0.0245666666666659
2025-10-31,0.0367333333333333,Stable-Elevated,0.633961784171261,FLAT,-0.0177166666666664,-0.0215833333333331
2025-11-03,0.0290857142857144,Stable-Elevated,0.383011956352713,FLAT,-0.0088232142857145,-0.0118047619047617
2025-11-04,0.0379166666666664,Stable-Elevated,0.664366050460318,FLAT,-0.0146416666666669,-0.0189333333333335
2025-11-05,0.0418666666666669,Stable-Elevated,0.790179109862602,FLAT,-0.0140933333333337,-0.023166666666667
2025-11-06,0.0560333333333332,Stable-Elevated,1.24940772007861,FLAT,-0.0314933333333332,-0.0253999999999995
2025-11-07,0.0564749999999998,Stable-Elevated,1.26359276054058,FLAT,-0.0116083333333332,-0.0301749999999994
2025-11-08,0.0859799999999997,Backwardation-Deficit,2.22662740342173,SELL,-0.0598709090909088,-0.0643799999999999
2025-11-10,0.0567166666666665,Stable-Elevated,1.27137367253366,FLAT,-0.0337966666666669,-0.0397666666666665
2025-11-11,0.0512166666666669,Stable-Elevated,1.09155370342425,FLAT,-0.0236333333333336,-0.0339666666666667
2025-11-12,0.0445333333333333,Stable-Elevated,0.871893562369906,FLAT,-0.0103166666666672,-0.0239666666666665
2025-11-13,0.0448166666666663,Stable-Elevated,0.880643842176421,FLAT,-0.008083333333333,-0.0305916666666661
2025-11-14,0.0501833333333335,Stable-Elevated,1.056755145622,FLAT,-0.0210976190476191,-0.0311666666666666
