product,tier,spread_target,regime,estimator,n_events,r2_cv,r2_insample,rmse_bbl,hit_rate,hit_sig,n_sig,oos_hit_rate,oos_n,oos_rmse
LCO,tier2_physical,m1m6,Deep-Backwardation,Lasso,56,-0.0421,0,0.9807,0.625,0.6346,52,0.7778,9,5.1254
LCO,tier2_physical,m1m6,Easing-Backwardation,Lasso,50,-0.0012,0.0402,0.8171,0.48,0.5,46,0,1,1.2893
LCO,tier2_physical,m1m6,Stable-Elevated,Ridge,35,-0.1149,0.015,0.5606,0.6857,0.6552,29,,,
LCO,tier2_physical,m1m6,Warm-Up,Ridge,29,-0.018,0.1172,0.3873,0.7586,0.75,28,,,
LCO,tier3_full,m1m6,ALL_REGIMES,Lasso,206,-0.0066,0.0497,0.7298,0.6214,0.6243,189,0.7,10,5.1321
LCO,tier3_full,m1m6,Deep-Backwardation,Lasso,56,-0.0367,0,0.9807,0.625,0.6346,52,0.7778,9,5.1254
LCO,tier3_full,m1m6,Easing-Backwardation,Lasso,50,-0.0206,0.0879,0.7965,0.62,0.6087,46,0,1,5.1919
LCO,tier3_full,m1m6,Stable-Elevated,Ridge,35,-0.0179,0.1561,0.5189,0.6857,0.6552,29,,,
LCO,tier3_full,m1m6,Warm-Up,Ridge,29,-0.0238,9e-04,0.412,0.6552,0.6429,28,,,
LCO,tier2_freight,m2m3,ALL_REGIMES,Lasso,206,-4e-04,0.0259,0.1778,0.6359,0.6402,189,0.8,10,1.5059
LCO,tier2_freight,m2m3,Deep-Backwardation,Lasso,56,-0.0482,0.0521,0.2426,0.6786,0.6923,52,0.7778,9,1.5789
LCO,tier2_freight,m2m3,Easing-Backwardation,Lasso,50,0.003,0.0402,0.1786,0.66,0.6522,46,1,1,0.4888
LCO,tier2_freight,m2m3,Stable-Elevated,Ridge,35,-0.0179,0.0011,0.1504,0.7143,0.6897,29,,,
LCO,tier2_freight,m2m3,Warm-Up,Ridge,29,-0.066,0.1266,0.0771,0.5862,0.5714,28,,,
LCO,tier2_physical,m2m3,ALL_REGIMES,Lasso,206,-0.0092,0.0126,0.179,0.6359,0.6402,189,0.3,10,1.4828
LCO,tier2_physical,m2m3,Deep-Backwardation,Lasso,56,-0.0294,0.0239,0.2462,0.625,0.6346,52,0.3333,9,1.5582
LCO,tier2_physical,m2m3,Easing-Backwardation,Lasso,50,-0.0374,0,0.1823,0.64,0.6522,46,0,1,0.3675
LCO,tier2_physical,m2m3,Stable-Elevated,Ridge,35,-0.0166,2e-04,0.1505,0.7143,0.6897,29,,,
LCO,tier2_physical,m2m3,Warm-Up,Ridge,29,0.0095,0.0983,0.0783,0.6207,0.6071,28,,,
LCO,tier3_full,m2m3,ALL_REGIMES,Lasso,206,0.0012,0.0618,0.1744,0.6117,0.6085,189,0.7,10,1.4497
LCO,tier3_full,m2m3,Deep-Backwardation,Lasso,56,-0.0656,0,0.2492,0.6607,0.6731,52,0.7778,9,1.5232
LCO,tier3_full,m2m3,Easing-Backwardation,Lasso,50,-0.0391,0,0.1823,0.64,0.6522,46,0,1,0.3675
LCO,tier3_full,m2m3,Stable-Elevated,Ridge,35,-0.1092,0.0025,0.1503,0.7143,0.6897,29,,,
LCO,tier3_full,m2m3,Warm-Up,Ridge,29,-0.0708,0.0014,0.0824,0.5517,0.5357,28,,,
LGO,tier2_freight,fly123,ALL_REGIMES,Lasso,206,-0.0026,0.0067,0.652,0.5049,0.5132,189,0.5556,9,3.1178
LGO,tier2_freight,fly123,Deep-Backwardation,Ridge,17,-0.4283,4e-04,1.456,0.6471,0.6,15,0.5,8,3.3066
LGO,tier2_freight,fly123,Deep-Contango,Ridge,15,-0.0299,0.0016,0.1293,0.5333,0.4615,13,,,
LGO,tier2_freight,fly123,Easing-Backwardation,Ridge,35,-0.0519,3e-04,0.4344,0.6,0.5357,28,1,1,0.1385
LGO,tier2_freight,fly123,Stable-Elevated,Lasso,73,-0.0467,0,0.57,0.5342,0.5286,70,,,
LGO,tier2_freight,fly123,Warm-Up,Lasso,51,-0.047,0,0.3575,0.451,0.4583,48,,,
LGO,tier2_physical,fly123,ALL_REGIMES,Lasso,206,-0.0179,0,0.6542,0.4951,0.5026,189,0.5556,9,3.1149
LGO,tier2_physical,fly123,Deep-Backwardation,Ridge,17,-0.247,2e-04,1.4562,0.6471,0.6,15,0.5,8,3.3035
LGO,tier2_physical,fly123,Deep-Contango,Ridge,15,-0.0981,0.2198,0.1143,0.6,0.6154,13,,,
LGO,tier2_physical,fly123,Easing-Backwardation,Ridge,35,-0.0686,1e-04,0.4344,0.6,0.5357,28,1,1,0.1426
LGO,tier2_physical,fly123,Stable-Elevated,Lasso,73,-0.1194,0,0.57,0.5342,0.5286,70,,,
LGO,tier2_physical,fly123,Warm-Up,Lasso,51,-0.0515,0,0.3575,0.451,0.4583,48,,,
LGO,tier3_full,fly123,ALL_REGIMES,Lasso,206,-0.0148,0,0.6542,0.4951,0.5026,189,0.5556,9,3.1169
LGO,tier3_full,fly123,Deep-Backwardation,Ridge,17,-0.097,0.0017,1.455,0.6471,0.6,15,0.5,8,3.3057
LGO,tier3_full,fly123,Deep-Contango,Ridge,15,-0.3482,0.3011,0.1082,0.7333,0.6923,13,,,
LGO,tier3_full,fly123,Easing-Backwardation,Ridge,35,-0.071,0.0022,0.434,0.6,0.5357,28,1,1,0.1226
LGO,tier3_full,fly123,Stable-Elevated,Lasso,73,-0.0484,0,0.57,0.5342,0.5286,70,,,
LGO,tier3_full,fly123,Warm-Up,Lasso,51,-0.1092,0,0.3575,0.451,0.4583,48,,,
LGO,tier2_freight,fly136,ALL_REGIMES,Lasso,206,-0.037,0,1.2231,0.534,0.5291,189,0.6667,9,5.736
LGO,tier2_freight,fly136,Deep-Backwardation,Ridge,17,-0.5275,0.0011,1.4393,0.7059,0.7333,15,0.75,8,6.0826
LGO,tier2_freight,fly136,Deep-Contango,Ridge,15,-0.0179,0.1268,0.1335,0.6667,0.6154,13,,,
LGO,tier2_freight,fly136,Easing-Backwardation,Ridge,35,-0.1011,9e-04,0.7178,0.5429,0.5714,28,0,1,0.363
LGO,tier2_freight,fly136,Stable-Elevated,Lasso,73,-0.0056,0.035,0.8492,0.4795,0.4714,70,,,
LGO,tier2_freight,fly136,Warm-Up,Lasso,51,-0.0845,0,1.3202,0.5098,0.5208,48,,,
LGO,tier2_physical,fly136,ALL_REGIMES,Lasso,206,-0.0279,0,1.2231,0.534,0.5291,189,0.6667,9,5.7662
LGO,tier2_physical,fly136,Deep-Backwardation,Ridge,17,-0.1085,0.0335,1.4158,0.7059,0.7333,15,0.75,8,6.1146
LGO,tier2_physical,fly136,Deep-Contango,Ridge,15,-0.1709,5e-04,0.1428,0.6,0.5385,13,,,
LGO,tier2_physical,fly136,Easing-Backwardation,Ridge,35,-0.0569,6e-04,0.7179,0.5429,0.5714,28,0,1,0.3614
LGO,tier2_physical,fly136,Stable-Elevated,Lasso,73,-0.0022,0.0511,0.8421,0.5479,0.5429,70,,,
LGO,tier2_physical,fly136,Warm-Up,Lasso,51,-0.0493,0,1.3202,0.5098,0.5208,48,,,
LGO,tier3_full,fly136,ALL_REGIMES,Lasso,206,-0.0496,0,1.2231,0.534,0.5291,189,0.6667,9,5.7368
LGO,tier3_full,fly136,Deep-Backwardation,Ridge,17,-0.3421,0.0038,1.4374,0.7059,0.7333,15,0.75,8,6.0834
LGO,tier3_full,fly136,Deep-Contango,Ridge,15,-0.222,0.2186,0.1263,0.8,0.7692,13,,,
LGO,tier3_full,fly136,Easing-Backwardation,Ridge,35,-0.0317,0.0028,0.7171,0.5429,0.5714,28,0,1,0.3724
LGO,tier3_full,fly136,Stable-Elevated,Lasso,73,-0.1016,0,0.8645,0.4795,0.4714,70,,,
LGO,tier3_full,fly136,Warm-Up,Lasso,51,-0.0618,0,1.3202,0.5098,0.5208,48,,,
LGO,tier2_freight,m1m2,ALL_REGIMES,Lasso,206,-0.0019,0.0314,0.7552,0.5388,0.545,189,0.7778,9,4.4093
LGO,tier2_freight,m1m2,Deep-Backwardation,Ridge,17,-0.2819,0.0014,1.2271,0.6471,0.6667,15,0.75,8,4.6719
LGO,tier2_freight,m1m2,Deep-Contango,Ridge,15,-0.0835,0.002,0.1309,0.5333,0.4615,13,,,
LGO,tier2_freight,m1m2,Easing-Backwardation,Ridge,35,-0.084,5e-04,0.4685,0.4857,0.5357,28,1,1,0.5999
LGO,tier2_freight,m1m2,Stable-Elevated,Lasso,73,-0.0669,0,0.6732,0.5342,0.5429,70,,,
LGO,tier2_freight,m1m2,Warm-Up,Lasso,51,-0.0369,0.0355,0.6106,0.5686,0.5833,48,,,
LGO,tier2_physical,m1m2,ALL_REGIMES,Lasso,206,-0.0015,0.0335,0.7544,0.5485,0.5503,189,0.6667,9,4.3894
LGO,tier2_physical,m1m2,Deep-Backwardation,Ridge,17,-0.2783,7e-04,1.2276,0.6471,0.6667,15,0.75,8,4.6507
LGO,tier2_physical,m1m2,Deep-Contango,Ridge,15,-0.049,0.4036,0.1012,0.5333,0.5385,13,,,
LGO,tier2_physical,m1m2,Easing-Backwardation,Ridge,35,-0.0089,0.0164,0.4648,0.4857,0.4286,28,0,1,0.6045
LGO,tier2_physical,m1m2,Stable-Elevated,Lasso,73,-0.0703,0.0918,0.6415,0.6027,0.6,70,,,
LGO,tier2_physical,m1m2,Warm-Up,Lasso,51,-0.0305,0.0369,0.6102,0.5686,0.5833,48,,,
LGO,tier3_full,m1m2,ALL_REGIMES,Lasso,206,-0.0195,0,0.7674,0.5534,0.5661,189,0.7778,9,4.4025
LGO,tier3_full,m1m2,Deep-Backwardation,Ridge,17,-0.1224,0.003,1.2261,0.6471,0.6667,15,0.75,8,4.6648
LGO,tier3_full,m1m2,Deep-Contango,Ridge,15,-0.2886,0.2618,0.1126,0.6,0.5385,13,,,
LGO,tier3_full,m1m2,Easing-Backwardation,Ridge,35,-0.0983,0.0017,0.4682,0.4857,0.5357,28,1,1,0.5965
LGO,tier3_full,m1m2,Stable-Elevated,Lasso,73,-0.1685,0,0.6732,0.5342,0.5429,70,,,
LGO,tier3_full,m1m2,Warm-Up,Lasso,51,-0.0359,0,0.6217,0.6275,0.6667,48,,,
LGO,tier2_freight,m1m6,ALL_REGIMES,Lasso,206,-0.0085,0.0347,1.9388,0.5097,0.5079,189,0.7778,9,11.2607
LGO,tier2_freight,m1m6,Deep-Backwardation,Ridge,17,-0.1138,0.0013,2.8211,0.7059,0.7333,15,0.75,8,11.9156
LGO,tier2_freight,m1m6,Deep-Contango,Ridge,15,-0.1823,0.0016,0.4241,0.6,0.6154,13,,,
LGO,tier2_freight,m1m6,Easing-Backwardation,Ridge,35,-0.0778,0.001,1.1029,0.4857,0.5357,28,1,1,2.3165
LGO,tier2_freight,m1m6,Stable-Elevated,Lasso,73,-0.0923,0.113,1.5016,0.5753,0.5714,70,,,
LGO,tier2_freight,m1m6,Warm-Up,Lasso,51,-0.0834,0,2.335,0.3725,0.3542,48,,,
LGO,tier2_physical,m1m6,ALL_REGIMES,Lasso,206,0.0068,0.0361,1.9375,0.4854,0.4815,189,0.7778,9,11.2267
LGO,tier2_physical,m1m6,Deep-Backwardation,Ridge,17,-0.0536,5e-04,2.8222,0.7059,0.7333,15,0.75,8,11.8794
LGO,tier2_physical,m1m6,Deep-Contango,Ridge,15,-0.0521,0.0013,0.4242,0.6,0.6154,13,,,
LGO,tier2_physical,m1m6,Easing-Backwardation,Ridge,35,-0.0483,5e-04,1.1032,0.4857,0.5357,28,1,1,2.3239
LGO,tier2_physical,m1m6,Stable-Elevated,Lasso,73,-0.0554,0,1.5944,0.4521,0.4429,70,,,
LGO,tier2_physical,m1m6,Warm-Up,Lasso,51,-0.0403,0,2.335,0.3725,0.3542,48,,,
LGO,tier3_full,m1m6,ALL_REGIMES,Lasso,206,-0.0177,0,1.9734,0.5291,0.5397,189,0.7778,9,11.2863
LGO,tier3_full,m1m6,Deep-Backwardation,Ridge,17,-0.0245,0.0039,2.8173,0.7059,0.7333,15,0.75,8,11.9352
LGO,tier3_full,m1m6,Deep-Contango,Ridge,15,-0.1521,0.003,0.4238,0.6,0.6154,13,,,
LGO,tier3_full,m1m6,Easing-Backwardation,Ridge,35,-0.0124,0.2155,0.9774,0.6,0.6071,28,1,1,2.6141
LGO,tier3_full,m1m6,Stable-Elevated,Lasso,73,-0.0593,0,1.5944,0.4521,0.4429,70,,,
LGO,tier3_full,m1m6,Warm-Up,Lasso,51,-0.0792,0,2.335,0.3725,0.3542,48,,,
LGO,tier2_freight,m2m3,ALL_REGIMES,Lasso,206,-8e-04,0.0018,0.6697,0.5194,0.5238,189,0.7778,9,3.1981
LGO,tier2_freight,m2m3,Deep-Backwardation,Ridge,17,-0.0906,0.0014,0.8002,0.6471,0.6667,15,0.75,8,3.3819
LGO,tier2_freight,m2m3,Deep-Contango,Ridge,15,-0.0695,0.0016,0.1103,0.6,0.6154,13,,,
LGO,tier2_freight,m2m3,Easing-Backwardation,Ridge,35,-0.0835,0.001,0.3557,0.4571,0.4643,28,1,1,0.7401
LGO,tier2_freight,m2m3,Stable-Elevated,Lasso,73,-0.0903,0,0.4835,0.5068,0.5,70,,,
LGO,tier2_freight,m2m3,Warm-Up,Lasso,51,-0.0261,0,0.7525,0.4706,0.4583,48,,,
LGO,tier2_physical,m2m3,ALL_REGIMES,Lasso,206,-0.0172,0,0.6704,0.5194,0.5238,189,0.3333,9,3.2303
LGO,tier2_physical,m2m3,Deep-Backwardation,Ridge,17,-0.1739,0.0248,0.7907,0.6471,0.6667,15,0.25,8,3.4162
LGO,tier2_physical,m2m3,Deep-Contango,Ridge,15,-0.372,8e-04,0.1103,0.6,0.6154,13,,,
LGO,tier2_physical,m2m3,Easing-Backwardation,Ridge,35,-0.052,8e-04,0.3557,0.4571,0.4643,28,1,1,0.7425
LGO,tier2_physical,m2m3,Stable-Elevated,Lasso,73,-0.0066,0.0341,0.4752,0.4932,0.4857,70,,,
LGO,tier2_physical,m2m3,Warm-Up,Lasso,51,-0.0542,0,0.7525,0.4706,0.4583,48,,,
LGO,tier3_full,m2m3,ALL_REGIMES,Lasso,206,-0.0103,0,0.6704,0.5194,0.5238,189,0.7778,9,3.2016
LGO,tier3_full,m2m3,Deep-Backwardation,Ridge,17,-0.1325,0.0038,0.7992,0.6471,0.6667,15,0.75,8,3.3865
LGO,tier3_full,m2m3,Deep-Contango,Ridge,15,-0.1032,0.0045,0.1101,0.6,0.6154,13,,,
LGO,tier3_full,m2m3,Easing-Backwardation,Ridge,35,-0.0433,0.0036,0.3552,0.4571,0.4643,28,1,1,0.7124
LGO,tier3_full,m2m3,Stable-Elevated,Lasso,73,-0.1296,0,0.4835,0.5068,0.5,70,,,
LGO,tier3_full,m2m3,Warm-Up,Lasso,51,-0.0556,0,0.7525,0.4706,0.4583,48,,,
