product,window,entry_time,exit_time,trade_date,direction,entry_px,exit_px,stop_px,target_px,atr_entry,exit_reason,pnl_raw,pnl_net,regime,signal_z,confidence
CL,test,2025-06-25T13:45:00Z,2025-06-25T14:15:00Z,2025-06-25,-1,1.34209523809524,1.30243687690074,1.34209523809524,1.30243687690074,0.0198291805972514,target,0.0396583611945027,-0.000341638805497278,Deep-Backwardation,1.83713219235915,1
CL,test,2025-06-25T15:15:00Z,2025-06-25T16:00:00Z,2025-06-25,-1,1.32269841269842,1.32269841269842,1.32269841269842,1.27339583589989,0.0246512883992636,stop,0,-0.04,Deep-Backwardation,1.57565193121378,1
CL,test,2025-06-25T16:15:00Z,2025-06-25T17:45:00Z,2025-06-25,-1,1.3364835164835,1.27785859573056,1.3364835164835,1.27785859573056,0.0293124603764707,target,0.0586249207529415,0.0186249207529415,Deep-Backwardation,1.59125616229669,1
CL,test,2025-06-26T19:15:00Z,2025-06-26T19:45:00Z,2025-06-26,-1,1.55807407407409,1.48175057220586,1.55807407407409,1.48175057220586,0.0381617509341164,target,0.0763235018682329,0.0363235018682329,Deep-Backwardation,1.64638402327454,1
CL,test,2025-06-27T13:00:00Z,2025-06-27T15:00:00Z,2025-06-27,-1,1.47892857142858,1.47892857142858,1.47892857142858,1.45496687243653,0.0119808494960229,stop,0,-0.04,Deep-Backwardation,1.20369206447623,1
CL,test,2025-06-27T15:30:00Z,2025-06-27T16:00:00Z,2025-06-27,-1,1.48781362007169,1.50324106231131,1.50324106231131,1.46312971248829,0.0123419537916993,stop,-0.0154274422396241,-0.0554274422396241,Deep-Backwardation,1.25126128505673,1
CL,test,2025-06-27T16:15:00Z,2025-06-27T16:45:00Z,2025-06-27,-1,1.50492307692308,1.50492307692308,1.50492307692308,1.47977682411638,0.01257312640335,stop,0,-0.04,Deep-Backwardation,1.40996582268046,1
CL,test,2025-06-27T17:15:00Z,2025-06-27T17:30:00Z,2025-06-27,-1,1.60822222222221,1.5671462080842,1.60822222222221,1.5671462080842,0.0205380070690029,target,0.0410760141380058,0.00107601413800577,Deep-Backwardation,3.1652080826489,1
CL,test,2025-06-27T17:45:00Z,2025-06-27T18:15:00Z,2025-06-27,-1,1.54586538461538,1.57372549832888,1.57372549832888,1.50128920267378,0.0222880909707993,stop,-0.0278601137134991,-0.0678601137134991,Deep-Backwardation,2.40782158631804,1
CL,test,2025-06-27T18:30:00Z,2025-06-27T19:15:00Z,2025-06-27,-1,1.57977011494253,1.53186648180865,1.57977011494253,1.53186648180865,0.0239518165669378,target,0.0479036331338756,0.00790363313387558,Deep-Backwardation,2.81499357268543,1
CL,test,2025-06-30T15:45:00Z,2025-06-30T16:00:00Z,2025-06-30,1,1.36576923076924,1.39644042696904,1.36576923076924,1.39644042696904,0.0153355980998993,target,0.0306711961997985,-0.00932880380020148,Deep-Backwardation,-1.12872437454323,1
CL,test,2025-06-30T17:15:00Z,2025-06-30T18:30:00Z,2025-06-30,1,1.36416666666667,1.34015067102615,1.34015067102615,1.4025922596915,0.0192127965124164,stop,-0.0240159956405206,-0.0640159956405206,Deep-Backwardation,-1.02661807084136,1
CL,test,2025-06-30T19:15:00Z,2025-06-30T23:45:00Z,2025-06-30,1,1.26150000000001,1.23872727272727,1.22964495513719,1.31246807178053,0.0254840358902593,session_close,-0.02277272727274,-0.0627727272727401,Deep-Backwardation,-2.55513972668811,1
CL,test,2025-07-01T17:00:00Z,2025-07-01T18:15:00Z,2025-07-01,-1,1.39316666666667,1.39316666666667,1.39316666666667,1.35137829404375,0.0208941863114614,stop,0,-0.04,Deep-Backwardation,1.01298264618761,1
CL,test,2025-07-01T19:00:00Z,2025-07-01T19:45:00Z,2025-07-01,-1,1.38575000000002,1.38575000000002,1.38575000000002,1.31857049718427,0.0335897514078771,stop,0,-0.04,Deep-Backwardation,1.04579613839749,1
CL,test,2025-07-02T13:45:00Z,2025-07-02T16:45:00Z,2025-07-02,-1,1.35626666666667,1.35626666666667,1.35626666666667,1.32368714179815,0.0162897624342579,stop,0,-0.04,Deep-Backwardation,1.25110436077613,1
CL,test,2025-07-02T18:15:00Z,2025-07-02T19:45:00Z,2025-07-02,1,1.26523291925466,1.30316360282093,1.26523291925466,1.30316360282093,0.0189653417831372,target,0.0379306835662743,-0.00206931643372573,Deep-Backwardation,-1.49289211350857,1
CL,test,2025-07-03T17:00:00Z,2025-07-03T17:30:00Z,2025-07-03,-1,1.51417582417584,1.45743020366164,1.51417582417584,1.45743020366164,0.0283728102571014,target,0.0567456205142027,0.0167456205142027,Deep-Backwardation,1.3396844903421,1
CL,test,2025-07-04T13:30:00Z,2025-07-04T16:30:00Z,2025-07-04,1,1.36585858585859,1.36585858585859,1.36585858585859,1.39471957622243,0.0144304951819178,stop,0,-0.04,Deep-Backwardation,-2.09938430686613,1
CL,test,2025-07-04T17:00:00Z,2025-07-04T18:15:00Z,2025-07-04,1,1.34105454545454,1.32127474038957,1.32127474038957,1.3727022335585,0.0158238440519779,stop,-0.0197798050649725,-0.0597798050649725,Deep-Backwardation,-1.9583375351548,1
CL,test,2025-07-04T18:30:00Z,2025-07-04T19:15:00Z,2025-07-04,1,1.31285714285714,1.34998077119579,1.31285714285714,1.34998077119579,0.0185618141693243,target,0.0371236283386485,-0.00287637166135154,Deep-Backwardation,-2.3443183619985,1
CL,test,2025-07-07T13:00:00Z,2025-07-07T13:45:00Z,2025-07-07,-1,1.45621212121212,1.47559113586692,1.47559113586692,1.42520569776443,0.0155032117238429,stop,-0.0193790146548036,-0.0593790146548036,Deep-Backwardation,1.51335138073739,1
CL,test,2025-07-07T14:00:00Z,2025-07-07T14:45:00Z,2025-07-07,-1,1.48338461538462,1.44387319302777,1.48338461538462,1.44387319302777,0.0197557111784236,target,0.0395114223568471,-0.000488577643152875,Deep-Backwardation,1.64515019136426,1
CL,test,2025-07-07T16:45:00Z,2025-07-07T17:00:00Z,2025-07-07,-1,1.47266666666665,1.50093488749146,1.50093488749146,1.42743751334696,0.0226145766598472,stop,-0.0282682208248091,-0.0682682208248091,Deep-Backwardation,1.39819267469192,1
CL,test,2025-07-07T17:30:00Z,2025-07-07T18:30:00Z,2025-07-07,-1,1.50972413793102,1.53722452031295,1.53722452031295,1.46572352611994,0.02200030590554,stop,-0.0275003823819251,-0.0675003823819251,Deep-Backwardation,2.00009273934042,1
CL,test,2025-07-07T18:45:00Z,2025-07-07T19:00:00Z,2025-07-07,-1,1.53642857142857,1.48707981072156,1.53642857142857,1.48707981072156,0.024674380353505,target,0.04934876070701,0.00934876070701,Deep-Backwardation,1.42786099278598,1
CL,test,2025-07-08T13:00:00Z,2025-07-08T13:30:00Z,2025-07-08,1,1.38499999999999,1.36509834452545,1.36509834452545,1.41684264875925,0.0159213243796307,stop,-0.0199016554745384,-0.0599016554745384,Deep-Backwardation,-1.04156714716499,1
CL,test,2025-07-08T14:00:00Z,2025-07-08T14:45:00Z,2025-07-08,1,1.35365079365079,1.39049422429544,1.35365079365079,1.39049422429544,0.0184217153223257,target,0.0368434306446515,-0.00315656935534855,Deep-Backwardation,-1.5442900020978,1
CL,test,2025-07-08T15:45:00Z,2025-07-08T17:00:00Z,2025-07-08,1,1.3664923076923,1.3664923076923,1.3664923076923,1.40648039410975,0.0199940432087257,stop,0,-0.04,Deep-Backwardation,-1.45220578399062,1
CL,test,2025-07-08T18:00:00Z,2025-07-08T18:45:00Z,2025-07-08,1,1.35516304347826,1.32864693122632,1.32864693122632,1.39758882308136,0.0212128898015521,stop,-0.0265161122519402,-0.0665161122519402,Deep-Backwardation,-1.50598010018799,1
CL,test,2025-07-08T19:15:00Z,2025-07-08T19:30:00Z,2025-07-08,1,1.30261029411767,1.35061457747294,1.30261029411767,1.35061457747294,0.0240021416776364,target,0.0480042833552727,0.00800428335527274,Deep-Backwardation,-1.76920861232197,1
